"Multiplier:","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000"
"Currency:","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD"
"Unique Identifier:","H8/H8/B1001NCBA","H8/H8/B1002NCBA","H8/H8/B1003NCBA","H8/H8/B1301NCBA","H8/H8/B1302NCBA","H8/H8/B1011NCBA","H8/H8/B1303NCBA","H8/H8/B1304NCBA","H8/H8/B1020NCBA","H8/H8/B1023NCBA","H8/H8/B1026NCBA","H8/H8/B1221NCBA","H8/H8/B1027NCBA","H8/H8/B1220NCBA","H8/H8/B3219NCBA","H8/H8/B1215NCBA","H8/H8/B1216NCBA","H8/H8/B1217NCBA","H8/H8/B1218NCBA","H8/H8/B1029NCBA","H8/H8/B1247NCBA","H8/H8/B3248NCBA","H8/H8/B1243NCBA","H8/H8/B2245NCBA","H8/H8/B3305NCBA","H8/H8/B1030NCBA","H8/H8/B2310NCBA","H8/H8/B1043NCBA","H8/H8/B1048NCBA","H8/H8/B3092NCBA","H8/H8/B1047NCBA","H8/H8/B3053NCBA","H8/H8/B1151NCBA","H8/H8/B1058NCBA","H8/H8/B1072NCBA","H8/H8/B1110NCBA","H8/H8/B3094NCBA","H8/H8/B1100NCBA","H8/H8/B3095NCBA","H8/H8/B1152NCBA","H8/H8/B1091NCBA"
"Time Period","B1001NCBA","B1002NCBA","B1003NCBA","B1301NCBA","B1302NCBA","B1011NCBA","B1303NCBA","B1304NCBA","B1020NCBA","B1023NCBA","B1026NCBA","B1221NCBA","B1027NCBA","B1220NCBA","B3219NCBA","B1215NCBA","B1216NCBA","B1217NCBA","B1218NCBA","B1029NCBA","B1247NCBA","B3248NCBA","B1243NCBA","B2245NCBA","B3305NCBA","B1030NCBA","B2310NCBA","B1043NCBA","B1048NCBA","B3092NCBA","B1047NCBA","B3053NCBA","B1151NCBA","B1058NCBA","B1072NCBA","B1110NCBA","B3094NCBA","B1100NCBA","B3095NCBA","B1152NCBA","B1091NCBA"
2023-07-12,17274135.2,5171297.8,4068357.7,2549991.4,1518366.3,1102940.1,105613.4,997326.7,12102837.4,2754445.8,5442916.2,2521939.1,253243.6,2268695.5,2920977.1,474565.9,112625.9,568265.0,1765520.3,1880770.2,996796.2,883974.0,509065.0,374909.0,2024705.2,953863.6,1070841.5,188821.7,3251666.2,628183.2,9073.7,1856102.6,22830339.2,17283526.5,2019509.2,15264017.3,2291989.6,262442.1,814166.7,20652124.9,2178214.3
2023-07-19,17289098.4,5171026.3,4072400.6,2553271.8,1519128.8,1098625.6,106044.3,992581.4,12118072.1,2753915.0,5450540.9,2528719.6,253102.9,2275616.7,2921821.3,475530.9,112682.8,568539.4,1765068.2,1884221.7,1000554.3,883667.4,508783.4,374884.0,2029394.4,959521.3,1069873.1,188907.5,3326530.5,619578.5,9070.0,1846775.9,22902145.8,17320440.5,2037263.1,15283177.4,2306946.1,291570.3,807646.3,20726603.2,2175542.6
2023-07-26,17286494.6,5159331.0,4066946.8,2549086.1,1517860.7,1092384.2,105729.4,986654.9,12127163.6,2754919.0,5450246.8,2527448.3,252947.8,2274500.4,2922798.5,475623.2,112720.1,569831.1,1764624.1,1885325.6,1001862.6,883463.0,508173.6,375289.4,2036672.2,962997.5,1073674.7,189290.8,3251589.7,633307.5,9132.3,1846003.9,22837237.4,17316747.1,2055445.0,15261302.1,2264203.7,294886.0,801994.8,20677831.6,2159405.8
2023-08-02,17273882.0,5126667.2,4043664.2,2531277.5,1512386.7,1083003.0,105545.4,977457.6,12147214.8,2755559.1,5469269.8,2537235.4,253576.0,2283659.4,2932034.4,477102.7,112894.4,573258.6,1768778.7,1884474.6,1001123.8,883350.8,507864.7,375486.1,2037911.2,961411.7,1076499.5,189936.2,3297560.9,616348.1,9280.7,1852634.1,22859769.5,17344130.3,2065087.6,15279042.6,2251767.5,286421.7,813111.3,20695430.8,2164338.6
2023-08-09,17266316.9,5123574.3,4044691.1,2536980.2,1507710.9,1078883.3,105421.9,973461.3,12142742.6,2750777.1,5466993.4,2533223.5,253468.7,2279754.9,2933769.8,477477.8,113140.4,574492.6,1768659.0,1886136.3,1002807.3,883329.0,507667.8,375661.2,2038835.8,965111.7,1073724.2,189808.3,3276544.7,606774.1,9455.9,1842746.7,22812030.1,17330490.4,2079899.2,15250591.2,2244738.1,269858.1,792371.1,20637457.6,2174572.4
2023-08-16,17277140.3,5111680.5,4038507.3,2530294.9,1508212.4,1073173.3,105742.0,967431.3,12165459.8,2757839.2,5478895.6,2542782.6,253386.3,2289396.3,2936113.0,478220.0,113024.4,574400.4,1770468.2,1887377.8,1004310.4,883067.4,507316.1,375751.3,2041347.2,965263.6,1076083.6,189694.2,3312535.7,606388.8,9151.3,1858620.4,22874142.4,17301822.1,2093343.5,15208478.6,2259021.9,306213.2,826083.1,20693140.3,2181002.0
2023-08-23,17294454.2,5116366.3,4048399.1,2537439.3,1510959.8,1067967.2,104741.5,963225.7,12178087.8,2756745.1,5486076.7,2546507.3,253501.3,2293006.0,2939569.4,478460.0,113181.5,575089.5,1772838.5,1889201.5,1006741.5,882460.1,507168.7,375291.4,2046064.6,967597.2,1078467.3,189908.3,3269653.7,603396.7,9272.9,1851100.5,22837969.6,17328329.9,2106880.8,15221449.1,2273297.1,255008.1,812939.4,20669574.5,2168395.1
2023-08-30,17286242.6,5103081.6,4051829.3,2534861.3,1516967.9,1051252.3,104509.2,946743.0,12183161.0,2762296.1,5488028.0,2552091.6,253512.9,2298578.6,2935936.5,478931.4,113144.0,574726.6,1769134.5,1894153.4,1011640.9,882512.5,507272.6,375239.9,2038683.5,964513.4,1074170.1,190130.3,3339542.5,594363.1,8978.4,1846591.1,22885587.4,17284639.7,2114772.2,15169867.4,2323555.3,312970.0,806235.4,20727400.4,2158187.0
2023-09-06,17272215.9,5086551.9,4040292.0,2530569.8,1509722.2,1046259.9,104317.8,941942.0,12185664.0,2758703.9,5489174.7,2550587.9,253436.4,2297151.6,2938586.8,479696.8,113413.8,574871.9,1770604.4,1891713.7,1010232.5,881481.1,506110.8,375370.4,2046071.8,968031.9,1078039.8,190421.3,3325627.8,593249.9,9096.6,1869503.9,22879272.7,17302931.0,2126946.9,15175984.2,2301879.9,301846.7,819704.3,20726361.9,2152910.7
2023-09-13,17287046.1,5093593.6,4059850.6,2546031.4,1513819.1,1033743.0,104498.2,929244.9,12193452.5,2756516.2,5493926.3,2554224.1,253331.3,2300892.8,2939702.2,479480.4,113418.4,575151.7,1771651.6,1893987.9,1012529.0,881458.9,506149.8,375309.1,2049022.2,970219.7,1078802.5,190680.7,3357174.0,596922.8,8792.3,1838388.6,22897643.3,17303207.4,2147735.6,15155471.7,2324965.1,312104.6,802129.3,20742406.4,2155236.9
2023-09-20,17295070.1,5097838.2,4064491.5,2536510.4,1527981.2,1033346.6,104533.8,928812.8,12197231.9,2754344.2,5496971.4,2557718.6,253392.1,2304326.5,2939252.8,480377.8,113516.3,574843.8,1770514.9,1896584.2,1015352.0,881232.3,506042.8,375189.5,2049332.1,970587.0,1078745.1,190735.6,3311117.0,595004.8,9445.8,1846117.4,22866019.5,17336717.4,2166113.4,15170604.0,2304613.6,267701.0,803776.0,20712808.0,2153211.5
2023-09-27,17295150.1,5086745.6,4058321.7,2520079.5,1538242.2,1028423.9,104770.3,923653.6,12208404.5,2764778.4,5493547.6,2552518.2,253390.2,2299127.9,2941029.5,480293.8,113445.2,576057.5,1771233.0,1897784.4,1016835.0,880949.4,505304.4,375645.0,2052294.0,970118.7,1082175.3,190934.6,3348559.8,628018.6,9085.8,1857674.1,22947553.8,17372631.8,2175092.9,15197538.9,2353042.1,254647.6,812078.7,20792400.2,2155153.5
2023-10-04,17277660.3,5051042.2,4024353.5,2501469.0,1522884.5,1026688.7,103630.9,923057.8,12226618.1,2773213.9,5498807.8,2549669.7,253386.2,2296283.4,2949138.2,481362.2,113656.8,576996.6,1777122.5,1897348.8,1017992.5,879356.3,503908.4,375447.9,2057247.6,976908.6,1080339.0,192603.7,3360461.0,607950.3,8767.3,1888685.1,22950920.4,17363822.3,2209328.7,15154493.6,2384566.2,211278.7,833499.7,20793167.0,2157753.4
